id,recipe_name,recipe_url,recipe_image,ingredients,raw_ingredients,instructions,createdAt
146,"White Chocolate Raspberry Brie Cups",http://www.foodista.com/recipe/ZSNXT7F6/white-chocolate-raspberry-brie-cups,https://spoonacular.com/recipeImages/White-Chocolate-Raspberry-Brie-Cups-665193.jpg,"1.5 oz Brie, chopped (I used Lite Brie Cheese),15 Athens mini phyllo shells,15 raspberries,1/4 cup raspberry preserves,1.5 oz chopped white chocolate (I shaved mine with a vegetable peeler)","brie,phyllo shells,raspberries,raspberry preserves,white chocolate","<ol><li>Preheat oven to 350 degrees.</li><li>Line a baking sheet with parchment paper</li><li>Place 1 teaspoon white chocolate in bottom of shell. Top with chopped Brie. Add about 1/2 tsp. raspberry preserves on top and bake for 8 minutes.</li><li>Remove from oven and top with leftover raspberry jam, place back in oven for 1 minute. Top with a raspberry. Serve hot.</li></ol>","2016-12-24 15:06:39"
147,"Chocoholic's Deep Dark Dream Chiffon Cake",http://www.foodista.com/recipe/PVY6548N/chocoholics-deep-dark-dream-chiffon-cake,https://spoonacular.com/recipeImages/chocoholics-deep-dark-dream-chiffon-cake-638797.jpg,"1 cup all purpose flour,2 teaspoons baking powder,1/4 cup butter,2 tablespoons butter,3 1/2 ounces 80%% dark Belgium chocolate (cut into small pieces),1/4 cup dark cocoa,1/4 cup or more 35%% cream,1/2 cup 35%% cream,1/4 teaspoon cream of tartar,3/4 dark Dutch cocoa,6 egg whites,5 egg yolks beaten,2 cups icing sugar,1/2 teaspoon salt,1 cup sugar,cup sugar,1/2 teaspoon vanilla,cup vegetable oil,2/3 cup boiling water","all purpose flour,baking powder,butter,butter,chocolate,cocoa,cream,cream,cream of tartar,dutch process cocoa,egg whites,egg yolks,icing sugar,salt,sugar,sugar,vanilla,vegetable oil,water","<ol><li>Cake:</li><li>In a bowl add the cocoa and pour in the boiling water. Stir to combine and let cool.</li><li>In a large mixing bowl combine the flour, 1 cup sugar, baking powder and salt.</li><li>In a separate bowl add the 6 egg whites and cream of tartar. With an electric mixer beat the egg whites until soft peaks form, gradually add the 1/3 cup sugar and beat until firm but not dry.</li><li>Make a well in the dry ingredients.</li><li>Add the oil, egg yolks, vanilla and cooled cocoa. Beat until smooth.</li><li>Mix in about a 1/4 of the egg whites to loosen the batter and then fold in the remainder of the egg whites.</li><li>Pour into 2-8 inch prepared cake pans and bake at a preheated 350 F oven for 30-35 minutes. The cake is done when a wooden skewer inserted in the center comes out clean.</li><li>Filling:</li><li>With and electric mixer, blend the sugar, cocoa and butter, add the vanilla and cream. Mix and add more cream to obtain the desired texture.</li><li>Topping:</li><li>In a double boiler or microwave bring the cream to just below the boiling point. Add the chocolate pieces and butter, and with a wooden spoon stir to blend. Allow to cool, this will thicken the ganache gor the topping.</li><li>Assembly:</li><li>With a long knife, slice the cakes in the center to  obtain 4 layers in all.  Sprinkle some Kirsch or other favourite liqueur on the first layer of cake and spread a thin layer of the filling. Place raspberry halves on the filling and place a second layer of cake on top. Continue in the same manner until the remaining 2 layer are filled, leaving the top layer to be iced with the ganache topping.</li></ol>","2016-12-24 15:06:39"
148,"Peppered Fish",http://www.afrolems.com/2014/05/19/peppered-fish/,https://spoonacular.com/recipeImages/peppered-fish-716354.jpg,"1 teaspoon chilli powder,3 cloves of garlic,1/4 ginger,2 tablespoons oil,1/4 bulb of onion,1/4 red bell pepper,1/2 teaspoon salt,2-3 seasoning cubes,1 Large Tilapia,2 tablespoons of water,3- 5 yellow peppers (Depending on your preference, the more the better)","chilli powder,garlic,ginger,oil,onion,red bell pepper,salt,seasoning cubes,tilapia,water,yellow peppers","Blend all your spices and liquid ingredients together. Taste for salt and seasoning and add more if necessary.Wear gloves and rub the blended mix all over the fish and set aside for 1-2 hours.Preheat your oven to 370F and place the marinated fish in the oven and grill for 50 – 55 minutes.Serve with cole slaw.P:S: The banana leaves were for garnishing purposes but people say it adds to the flavour If it is too spicy, the easiest way to calm pepper on your tongue is to drink milk","2016-12-24 15:06:39"
149,"Broccoli with cheese soup",http://www.foodista.com/recipe/ZYJG37NG/broccoli-with-cheese-soup,https://spoonacular.com/recipeImages/Broccoli-with-cheese-soup-636230.jpg,"400 g broccoli florets,50 g feta cheese, crumbled,2 tbs flour,¼ tsp ground pepper,¼ tsp salt,50 g Swiss chesee, coarsely grated,1 cup whole milk","broccoli florets,feta cheese,flour,ground pepper,salt,swiss chard,whole milk","<ol><li>Add onions and carrots to the melted butter and saute for 5-6 minutes over medium heat, or until vegetables are tender.</li><li>Add 1 cup chicken broth and bring to the boil.</li><li>Add broccoli and cook, covered, 5 to 6 minutes or until the broccoli is tender. Using a spoon, break broccoli florets in small pieces.</li><li>Reduce heat to low and add remaining cup of chicken broth.</li><li>Mix flour and milk in a small bowl and whisk until smooth. Add mixture to the pot.</li><li>Add garlic powder, salt, and pepper. Continue cooking for about 5-6 minutes over low heat until soup thickens.</li><li>Add cheese, handfuls at a time, and stir constantly over low heat for 10 minutes until smooth and creamy. If soup becomes too thick, add additional chicken stock. Do not let soup boil.</li></ol>","2016-12-24 15:06:39"
150,"Candied Spiced Pecans",http://www.foodista.com/recipe/HSRTFJ3N/candied-spiced-pecans,https://spoonacular.com/recipeImages/Candied-Spiced-Pecans-636864.jpg,"¼ tsp allspice,1 cup brown sugar, packed,1/2 stick butter,1 tsp cinnamon,½ cup granulated sugar,¼ tsp ground cloves,1 tsp maple extract,¼ tsp nutmeg,2 cups pecans,1/2 cup water","allspice,brown sugar,butter,cinnamon,granulated sugar,ground cloves,maple extract,nutmeg,pecans,water","<ol><li>Preheat oven to 300 F.</li><li>Line a cookie sheet with tin foil and coat with cooking spray. Set aside.</li><li>In a shallow bowl sift together granulated sugar, cinnamon, allspice, cloves, and nutmeg. Set aside.</li><li>In a small bowl, whisk together maple extract, brown sugar and water.</li><li>Over medium heat, melt butter in a skillet. Slowly whisk in brown sugar mixture and bring to a boil. Add pecans and stir to coat. Simmer for about 1-2 minutes until well coated.</li><li>With a slotted spoon, transfer pecans to the reserved sugar and spice bowl. Coat pecans with sugar.</li><li>Place pecans evenly on prepared cookie sheet and bake for 15 minutes. Stir pecans and bake for an additional 15 minutes. Let cool completely before serving.</li></ol>","2016-12-24 15:06:39"
151,"Baked Tofu Cheesecake",http://www.foodista.com/recipe/Q53P2JNF/baked-tofu-cheesecake,https://spoonacular.com/recipeImages/Baked-Tofu-Cheesecake-633851.jpg,"130g Caster sugar,250g Cream cheese,5 Egg whites,5 Egg yolks,3 tbsp Lemon juice,120ml Soya milk (unsweetened),70g Plain flour (sifted),250g Silken tofu (tube form),1 tsp Vanilla extract","caster sugar,cream cheese,egg whites,egg yolks,lemon juice,milk,plain flour,silken tofu,vanilla extract","<ol><li>Preheat oven to 170C. Line a 9 cake tin and wrap with heavy duty aluminium foil to prevent any water from sipping into the cheesecake during baking.</li><li>In a food processor, blend all (A) ingredients until smooth. Put mixture in a large bowl.</li><li>In a separate mixing bowl, beat egg white and caster sugar until semi-firm peaks form to make soft meringue.</li><li>Use a whisk to mix 1/3 soft meringue with mixture.</li><li>Gently fold in the rest with spatula.</li><li>Pour mixture into cake tin and steam bake for about 50 mins at the lower rack of the oven.</li><li>Move the cheesecake to upper rack of the oven and switch temperature to grill for about 30 seconds to one minute to get a nice golden colour on top of the cake.</li><li>Leave cheesecake to cool in room temperature, remove and best to chill before serve.</li></ol>""""""""","2016-12-24 15:06:39"
152,"Cheesecake with cranberries",http://www.foodista.com/recipe/CYZ254BN/cheesecake-with-cranberries,https://spoonacular.com/recipeImages/Cheesecake-with-cranberries-637625.jpg,"Dash allspice,1 cup butter, softened,Dash cloves,250g McVitie's Wholewheat Digestive cookies, crumbled,1 tbs cornstarch,226g cranberries, fresh or frozen,450g cream cheese, softened,2 eggs, lightly beaten,¼ tsp orange extract,¾ cup sour cream,½ cup sugar,¾ cup water","allspice,butter,cloves,cookies,cornstarch,cranberries,cream cheese,eggs,orange extract,sour cream,sugar,water","<ol><li>In a medium saucepan, bring cranberries and water to a boil.  Boil until the skin of the berries pops open, about 5 minutes.</li><li>Remove from heat and add allspice, cloves, orange extract, and sugar. Mix until thoroughly combined. Cool in refrigerator.</li><li>For the crust, combine digestive cookies crumbs, sugar, and butter in a small bowl. Press into the bottom of a greased 9-inch spring form pan; set aside.</li><li>In a mixing bowl, beat the cream cheese and sugar until smooth.</li><li>Add sour cream and cornstarch, beating well.</li><li>Add eggs, and beat on low speed just until combined.</li><li>Drain the cranberry sauce, reserve the cranberries. Fold one cup of cranberry sauce into the mixture. Pour into crust, sprinkle with the remaining sauce.</li><li>Bake the cake at 160C for 30-35 minutes or until the center is almost set. Cool on a wire rack for 10 minutes. Carefully run a knife around the edge of the pan to loosen; cool one hour longer. Refrigerate overnight.</li><li>Before serving, if you wish, top the cake with cranberries from the sauce.</li></ol>","2016-12-24 15:06:39"
153,"Chicken Mulligatawny Soup",http://www.foodista.com/recipe/FLJTTJNH/chicken-mulligatawny-soup,https://spoonacular.com/recipeImages/Chicken-Mulligatawny-Soup-638199.jpg,"2 apples, peeled and chopped,1/2 cup basmati rice,2 teaspoons butter,1 cup chopped carrots,1/8 teaspoon cayenne pepper,1 cup sliced celery,2 liters chicken stock,2 tablespoons curry powder,3 tablespoons flour,1 tablespoon freshly grated ginger,3/4 cup lite coconut milk,1 onion chopped,Salt and pepper,1 pound boneless, skinless chicken breast, chopped","apples,basmati rice,butter,carrots,cayenne pepper,celery,chicken stock,curry powder,flour,ginger,lite coconut milk,onion,salt and pepper,skinless boneless chicken breast","<ol><li>Heat the butter in a large pot over medium heat. Add the onions, celery, carrots, apples and ginger. Saut for 5 minutesstirring occasionally.</li><li>Mix in the flour, curry powder and cayenne pepper. Stir another 3-5 minutes, then add the chicken stock, rice chopped chicken and 1 tsp. salt.</li><li>Bring to a boil and lower the heat to a simmer. Simmer for 15 minutesor until the rice is tender and the chicken has cooked through.</li><li>Add the coconut milk and salt and pepper to taste.</li><li>Garnish with toasted almonds or cilantro!</li></ol>","2016-12-24 15:06:39"
154,"Chocolate Hazelnut Mousse",http://www.foodista.com/recipe/KKWFXZ8H/chocolate-hazelnut-mousse,https://spoonacular.com/recipeImages/Chocolate-Hazelnut-Mousse-639054.jpg,"1 oz chocolate shavings,6 pirouette cookies,1/4 cup chopped hazelnuts,2 teaspoons instant espresso,Dash of Kahlua,1/2 cup Nutella,7 1/2 tablespoons water,1 1/2 cups whipping cream","chocolate shavings,cookies,hazelnuts,instant espresso,kahlua,nutella,water,whipping cream","<ol><li>Dissolve instant espresso in hot water in a medium sized bowl. Add the Nutella and Kahlua, beating until smooth.</li><li>In a mixer, whip the whipping cream until it forms stiff peaks. Gently fold the nutella mixture into the whipped cream until the color is uniform.</li><li>Divide mousse into serving glasses- martini glasses work great! Add toasted hazelnuts, chocolate shavings, and pirouette cookies for decoration</li></ol>","2016-12-24 15:06:39"
155,"Alouette Chicken Paprika",http://www.foodista.com/recipe/62BLCZVT/alouette-chicken-paprika,https://spoonacular.com/recipeImages/Alouette-Chicken-Paprika-632244.jpg,"1 tablespoon butter,4 boneless chicken breasts halves,1 package (6.5 oz.) Alouette Garlic & Herbs Spreadable Cheese,2 teaspoons garlic powder,1 tablespoon milk,8 teaspoons paprika","butter,chicken breasts,garlic-herb spreadable cheese,garlic powder,milk,paprika","<ol><li>Coat chicken with a mixture of 6 tsp. of paprika and all of the garlic powder.</li><li>Saut chicken in butter over medium heat about 5 minutes on each side.</li><li>Cover and simmer 15 minutes on low heat. Remove chicken from skillet, reserving liquid.</li><li>Combine milk, Alouette Spreadable Cheese and remaining paprika in a small mixing bowl.</li><li>Pour Alouette Garlic & Herbs Spreadable Cheese mixture into skillet, stirring well with reserved liquid.</li><li>To serve, pour sauce over chicken. Use remaining sauce over rice, pasta or potatoes.</li></ol>","2016-12-24 15:06:39"
156,"Fenugreek Roti",http://foodandspice.blogspot.com/2012/07/fenugreek-roti.html,https://spoonacular.com/recipeImages/fenugreek-roti-716202.jpg,"1/2 teaspoon ajwain seeds,pinch of asafetida,1/4 teaspoon baking soda,1/2 teaspoon cayenne,1 cup chickpea flour (besan),1/2 teaspoon chili powder,1/2 cup dried fenugreek leaves,ghee or oil for frying,1/2 teaspoon ground coriander,1/2 teaspoon ground cumin,2 tablespoons plain yogurt,1 teaspoon sea salt,1/2 cup whole wheat flour","ajwain seeds,asafetida,baking soda,cayenne,chickpea flour,chili powder,dried fenugreek leaves,ghee,ground coriander,ground cumin,plain yogurt,sea salt,whole wheat flour","Soak the dried fenugreek leaves in warm water for 5 to 10 minutes.  Drain, making sure to squeeze out excess liquid.Sift the flours and baking soda in a small strainer into a medium bowl. Stir in the salt, chili powder, cayenne, cumin, coriander, ajwain seeds, asafetida, yogurt and fenugreek leaves. Mix in about 1/4 cup of water to make a semi-hard batter. Cover and let stand at room temperature for 1 hour. Dusting your hands with flour, divide the dough into 10 to 12 small balls. Roll out each ball into a roughly 3-inch circle. Brush a non-stick pan with a bit of ghee or oil and heat over medium heat. When hot, add a rolled out portion to the pan and cook for 4 minutes or until the bottom is browned. Sprinkle with a bit of oil, flip and fry for another 2 to 3 minutes or until both sides are browned. Transfer to a plate, keep heated in a 150 oven, and repeat for the rest of the pancakes.","2016-12-24 15:06:39"
